106.846668,0
112.544554,0
102.367037,1
95.166977,1
107.764111,0
106.539941,0
90.638342,0
111.636162,0
101.067264,0
92.289534,0
93.288513,0
85.710344,0
95.514304,0
108.680599,0
95.188183,0
97.858946,0
91.276054,0
119.171497,0
88.815407,0
101.028408,0
70.236090,2
107.996051,0
105.629753,0
102.481783,0
104.299368,0
96.091049,0
98.848371,0
94.387316,0
83.173768,2
111.979384,0
92.756883,0
103.921456,0
101.880392,0
94.235121,0
99.429574,0
83.533524,0
99.993766,0
112.117355,0
94.819639,0
84.714440,0
83.226278,2
95.642427,0
90.602790,0
105.170836,0
108.681628,0
99.560178,0
102.094057,0
97.178403,0
96.009459,0
104.347221,0
96.253727,0
81.039766,0
90.882551,0
107.090659,0
95.362879,0
100.347834,0
101.208207,0
106.784823,0
103.259620,0
114.451469,0
106.586652,0
105.213966,0
117.019130,0
94.099838,0
110.920701,0
91.658913,0
98.683259,0
93.012297,0
106.375614,0
105.388452,0
98.036886,2
91.912183,0
108.210693,0
94.168867,0
84.060259,0
99.037114,0
90.057008,0
95.249749,0
92.249373,0
95.750925,0
94.334398,0
112.549549,0
129.504331,0
97.809963,0
122.877842,0
92.106829,0
90.881557,0
91.063620,0
104.580182,0
98.476247,0
90.635542,0
93.128001,1
94.956788,0
108.244193,0
78.359923,0
96.936139,1
106.170272,0
96.653190,0
97.654269,0
100.499885,0
92.175356,0
103.078428,0
101.781596,2
101.694904,0
96.871531,0
95.899678,0
97.087207,0
125.605463,0
77.713869,0
98.238477,0
92.372111,0
107.464283,0
100.531650,0
87.530223,0
85.930678,0
97.717329,0
93.180172,0
96.748837,0
108.176067,0
102.090932,0
94.631851,0
110.557605,2
101.731484,0
101.480065,0
98.946510,0
97.169540,0
94.299894,0
103.486974,0
92.451791,0
97.563447,0
95.905070,0
88.551206,0
119.166461,0
104.674733,0
99.477799,0
109.695489,0
92.951132,0
89.989161,0
98.570364,0
97.571112,0
99.486292,0
94.363258,0
98.550002,0
123.013874,0
110.191993,0
110.905344,0
99.443537,0
90.331358,0
95.751877,0
88.105759,0
95.473532,0
103.259296,0
93.043497,0
96.770372,0
99.449160,0
86.750417,0
113.036968,0
98.290636,0
111.236655,0
102.263844,0
102.160269,0
116.510611,0
101.052132,0
94.553184,0
86.092702,0
96.262373,0
102.876265,0
97.928316,0
97.296401,0
97.575480,0
85.330120,0
90.665953,0
92.284285,0
87.624040,0
117.978726,0
86.419636,0
106.565530,0
107.998632,0
103.184304,0
99.999091,2
91.927336,0
100.477575,0
92.680772,0
103.377159,0
91.689435,0
104.465074,0
97.699407,0
95.032845,0
96.336013,0
91.815827,0
100.634825,0
117.925992,0
98.185669,0
101.099202,0
99.823202,0
88.300023,0
90.964736,0
95.031104,0
110.331348,0
97.121504,0
96.562193,0
93.507587,1
94.659886,0
108.544848,0
79.874448,0
102.120045,0
116.985163,0
91.670015,1
94.095101,0
97.207985,0
105.069993,0
76.895180,0
101.033390,0
94.575323,0
96.870494,0
107.181808,0
93.390998,0
101.176569,0
89.042974,0
96.502614,0
108.732296,0
88.231337,0
105.068480,0
101.467631,0
109.013349,0
117.426908,0
110.905921,0
110.920377,0
99.545341,0
97.907176,0
108.755156,0
90.162520,0
115.312072,0
103.516212,0
94.223770,0
106.907966,0
91.433230,0
97.063568,0
97.922162,0
106.141950,0
